Supervision_Risk_Score_First,Prison_Offense,Gender,Race,Age_At_Release,Education_Level,Dependents,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Drug,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Recidivism_Within_3years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Conviction_Episodes_Prop
7.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
3.0,4.0,1.0,0.0,5.0,2.0,1.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,6.0,1.0,2.0,6.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,3.0,3.0
5.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,2.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,1.0
8.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,5.0,1.0
6.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0
6.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0
10.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0
9.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,0.0,2.0
5.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,2.0,1.0
3.0,0.0,1.0,0.0,5.0,2.0,0.0,6.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0
6.0,0.0,1.0,0.0,6.0,1.0,3.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0
6.0,0.0,1.0,1.0,5.0,0.0,3.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0
3.0,3.0,1.0,1.0,6.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,4.0,2.0,1.0
8.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,4.0,1.0,3.0
4.0,0.0,1.0,1.0,5.0,2.0,3.0,6.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0
8.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0
7.0,0.0,1.0,0.0,3.0,2.0,0.0,6.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0
3.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,5.0,1.0,3.0
4.0,2.0,1.0,0.0,3.0,1.0,1.0,6.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0
6.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0
3.0,1.0,1.0,1.0,4.0,0.0,1.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0,1.0
10.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,5.0,3.0
6.0,1.0,1.0,0.0,3.0,2.0,3.0,6.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,3.0
0.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,3.0
4.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,0.0,1.0
9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,10.0,2.0,4.0,2.0
3.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0
9.0,4.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,6.0,1.0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0
0.0,2.0,1.0,1.0,6.0,0.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,3.0
5.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,3.0
7.0,3.0,1.0,1.0,4.0,2.0,3.0,6.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
10.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0
2.0,5.0,1.0,0.0,6.0,1.0,3.0,6.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0
5.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
9.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0
8.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
6.0,0.0,1.0,1.0,3.0,0.0,1.0,6.0,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
4.0,4.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2.0,0.0,1.0,2.0,0.0,3.0,5.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0
10.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0
4.0,4.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0
7.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,2.0
7.0,5.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0
9.0,2.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0
6.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
10.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,5.0,1.0,3.0
10.0,2.0,1.0,0.0,5.0,1.0,3.0,6.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0
10.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,3.0,0.0
5.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
2.0,3.0,1.0,0.0,6.0,1.0,3.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
4.0,2.0,1.0,0.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0,3.0
8.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,3.0
7.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
9.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,3.0,0.0,2.0
8.0,3.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0
7.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0
3.0,3.0,1.0,1.0,6.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
4.0,5.0,1.0,1.0,2.0,2.0,0.0,6.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,3.0,1.0
7.0,2.0,1.0,0.0,6.0,2.0,3.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,3.0
2.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
5.0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
10.0,2.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,3.0,2.0
10.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,2.0
9.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,2.0,2.0
7.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,2.0
3.0,2.0,1.0,0.0,6.0,0.0,3.0,6.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,3.0
4.0,5.0,1.0,0.0,4.0,1.0,3.0,6.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
10.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
8.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,2.0
9.0,3.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,5.0,0.0,2.0
7.0,5.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
9.0,2.0,0.0,0.0,6.0,1.0,0.0,6.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,3.0
7.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,1.0
5.0,0.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0
5.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0
2.0,3.0,1.0,1.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,5.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
3.0,2.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,3.0
4.0,3.0,1.0,0.0,6.0,2.0,1.0,6.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,5.0,1.0,1.0
8.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0
10.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,5.0,0.0,3.0
10.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0
2.0,3.0,1.0,0.0,4.0,1.0,1.0,6.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0
7.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,3.0
4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0
8.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
2.0,4.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,5.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
4.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0
3.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0
1.0,1.0,1.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,2.0,1.0
9.0,2.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0
5.0,5.0,1.0,1.0,4.0,1.0,3.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0
9.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
6.0,0.0,1.0,0.0,3.0,2.0,3.0,6.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,5.0,3.0
9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0
8.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0
9.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0
10.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,0.0,1.0
3.0,0.0,1.0,1.0,6.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,4.0,1.0
8.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0
4.0,3.0,1.0,0.0,3.0,2.0,2.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0
5.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,3.0
0.0,0.0,1.0,0.0,6.0,1.0,2.0,6.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0
4.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,3.0
3.0,0.0,0.0,1.0,5.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
6.0,3.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
9.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
3.0,3.0,1.0,0.0,4.0,0.0,1.0,6.0,3.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,3.0,1.0,0.0
8.0,0.0,1.0,1.0,6.0,1.0,2.0,6.0,0.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,3.0
9.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0
8.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
4.0,3.0,1.0,0.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0,0.0
3.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
9.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,3.0
8.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0
4.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,0.0
8.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,2.0
5.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,3.0
5.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,3.0
7.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
5.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,2.0
6.0,2.0,1.0,0.0,6.0,2.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0
5.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0
6.0,0.0,0.0,1.0,3.0,0.0,3.0,6.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,2.0,0.0
9.0,5.0,1.0,0.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,3.0,0.0
6.0,2.0,1.0,0.0,5.0,1.0,1.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0
9.0,2.0,1.0,0.0,2.0,2.0,3.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,2.0
5.0,0.0,1.0,1.0,6.0,1.0,2.0,6.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,5.0,0.0
4.0,3.0,1.0,0.0,6.0,2.0,3.0,6.0,3.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0
10.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
6.0,2.0,1.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,0.0,3.0
5.0,2.0,1.0,0.0,6.0,2.0,3.0,6.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0
8.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0
4.0,3.0,1.0,0.0,3.0,2.0,0.0,6.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0
9.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2.0,3.0
7.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,2.0
7.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
10.0,2.0,1.0,0.0,2.0,2.0,2.0,6.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,2.0
10.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,5.0,0.0,3.0
9.0,2.0,0.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,3.0
4.0,2.0,1.0,0.0,6.0,2.0,0.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0
7.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0
9.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0
10.0,2.0,1.0,0.0,5.0,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,3.0
5.0,0.0,1.0,1.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
5.0,5.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,0.0
7.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0
7.0,3.0,1.0,0.0,5.0,1.0,2.0,5.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,2.0
8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0,3.0,3.0,0.0
7.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0
